datetime,timestamp,open,high,low,close
2026-06-04 03:05:00,1780542300,29493.1016,29604.7127,29492.0273,29492.0273
2026-06-04 03:10:00,1780542600,29481.5772,29498.1357,29416.7075,29483.9028
2026-06-04 03:15:00,1780542900,29484.9607,29518.2872,29412.7378,29464.3209
2026-06-04 03:20:00,1780543200,29462.2113,29538.1326,29444.8473,29453.7867
2026-06-04 03:25:00,1780543500,29445.8741,29485.3338,29430.4912,29446.7347
2026-06-04 03:30:00,1780543800,29445.5611,29524.7362,29413.3806,29500.7248
2026-06-04 03:35:00,1780544100,29511.6803,29549.0854,29492.5310,29492.5310
2026-06-04 03:40:00,1780544400,29490.8233,29522.7400,29457.0988,29463.1618
2026-06-04 03:45:00,1780544700,29472.3293,29517.2508,29437.8403,29498.0618
2026-06-04 03:50:00,1780545000,29493.1042,29499.6596,29389.6217,29399.7751
2026-06-04 03:55:00,1780545300,29400.4356,29410.6610,29328.4609,29349.7200
2026-06-04 04:00:00,1780545600,29351.9298,29411.8197,29300.7715,29357.6450
2026-06-04 04:05:00,1780545900,29358.9987,29470.9350,29355.4430,29420.9590
2026-06-04 04:10:00,1780546200,29423.2594,29448.0017,29382.6544,29416.5510
2026-06-04 04:15:00,1780546500,29418.0000,29442.2713,29327.3313,29349.7890
2026-06-04 04:20:00,1780546800,29351.0991,29384.1375,29307.1552,29377.2148
2026-06-04 04:25:00,1780547100,29377.8356,29425.1320,29346.5792,29390.3566
2026-06-04 04:30:00,1780547400,29389.5055,29427.2016,29314.3982,29351.8675
2026-06-04 04:35:00,1780547700,29353.4605,29457.1896,29329.8163,29419.9874
2026-06-04 04:40:00,1780548000,29419.6549,29478.8774,29399.5850,29474.5970
2026-06-04 04:45:00,1780548300,29471.4361,29547.0443,29408.3384,29435.3630
2026-06-04 04:50:00,1780548600,29438.3433,29510.0809,29387.3594,29502.5950
2026-06-04 04:55:00,1780548900,29493.8737,29582.3321,29472.2198,29572.7839
2026-06-04 05:00:00,1780549200,29577.6483,29605.2774,29517.2546,29589.2385
2026-06-04 05:05:00,1780549500,29591.6449,29630.9125,29489.4308,29510.0451
2026-06-04 05:10:00,1780549800,29502.8639,29535.4170,29473.1619,29507.9827
2026-06-04 05:15:00,1780550100,29509.9867,29538.8012,29458.4385,29507.1241
2026-06-04 05:20:00,1780550400,29509.2840,29650.4819,29467.3636,29643.3996
2026-06-04 05:25:00,1780550700,29648.5281,29680.2435,29610.7351,29626.8281
2026-06-04 05:30:00,1780551000,29617.1495,29671.9332,29589.5738,29643.8727
2026-06-04 05:35:00,1780551300,29640.7749,29658.4642,29543.2253,29564.8019
2026-06-04 05:40:00,1780551600,29565.4469,29565.4469,29476.2855,29476.2855
2026-06-04 05:45:00,1780551900,29478.6848,29522.0625,29419.4994,29479.6211
2026-06-04 05:50:00,1780552200,29480.7467,29565.7629,29480.7467,29530.5417
2026-06-04 05:55:00,1780552500,29526.4630,29526.4630,29436.8137,29461.2440
2026-06-04 06:00:00,1780552800,29469.4700,29546.1578,29454.6696,29537.7390
2026-06-04 06:05:00,1780553100,29541.0421,29548.1496,29485.0422,29542.1261
2026-06-04 06:10:00,1780553400,29539.3169,29543.4686,29427.8803,29469.1712
2026-06-04 06:15:00,1780553700,29468.5771,29512.8325,29419.5178,29490.7046
2026-06-04 06:20:00,1780554000,29478.0252,29503.1519,29454.8518,29476.0439
2026-06-04 06:25:00,1780554300,29472.3047,29600.1845,29465.0074,29577.0896
2026-06-04 06:30:00,1780554600,29579.3317,29595.3773,29438.9714,29465.5013
2026-06-04 06:35:00,1780554900,29463.7755,29479.3655,29403.4964,29430.6982
2026-06-04 06:40:00,1780555200,29419.9478,29448.2255,29298.5258,29313.2563
2026-06-04 06:45:00,1780555500,29312.2909,29397.3316,29281.6128,29281.6128
2026-06-04 06:50:00,1780555800,29289.8708,29312.7103,29225.7563,29257.9564
2026-06-04 06:55:00,1780556100,29256.7419,29313.2375,29247.1713,29307.2098
2026-06-04 07:00:00,1780556400,29311.8106,29405.9837,29271.1615,29370.3700
2026-06-04 07:05:00,1780556700,29370.6629,29405.1918,29329.1158,29361.3203
2026-06-04 07:10:00,1780557000,29365.0832,29524.7931,29353.0665,29514.1716
2026-06-04 07:15:00,1780557300,29512.5476,29634.6101,29499.5332,29630.1617
2026-06-04 07:20:00,1780557600,29633.2367,29682.5114,29570.6233,29666.2399
2026-06-04 07:25:00,1780557900,29672.8278,29753.2771,29629.7954,29633.2051
2026-06-04 07:30:00,1780558200,29636.4461,29718.6083,29612.3704,29711.8673
2026-06-04 07:35:00,1780558500,29705.2020,29721.4951,29633.4759,29679.6231
2026-06-04 07:40:00,1780558800,29665.8097,29744.0170,29665.8097,29736.8651
2026-06-04 07:45:00,1780559100,29728.4130,29884.8269,29708.9999,29884.7829
2026-06-04 07:50:00,1780559400,29887.9650,29937.9021,29861.2026,29903.3959
2026-06-04 07:55:00,1780559700,29902.9590,30027.6692,29876.4946,30004.0826
2026-06-04 08:00:00,1780560000,30012.3972,30023.9484,29924.9873,30020.8765
2026-06-04 08:05:00,1780560300,30020.6910,30132.4104,30004.9585,30121.5274
2026-06-04 08:10:00,1780560600,30120.6672,30121.3134,30029.3438,30112.6482
2026-06-04 08:15:00,1780560900,30105.0748,30109.0635,29984.4125,30016.7190
2026-06-04 08:20:00,1780561200,30012.5079,30012.5079,29833.1004,29879.8550
2026-06-04 08:25:00,1780561500,29875.9204,29895.1753,29785.8683,29806.6565
2026-06-04 08:30:00,1780561800,29797.2061,29862.8973,29792.1600,29806.8110
2026-06-04 08:35:00,1780562100,29811.0716,29923.7747,29770.3963,29923.7747
2026-06-04 08:40:00,1780562400,29917.7948,30035.9287,29917.7948,29974.2504
2026-06-04 08:45:00,1780562700,29975.4956,30059.8766,29933.7828,30039.9111
2026-06-04 08:50:00,1780563000,30039.4346,30071.8302,30007.8074,30040.1727
2026-06-04 08:55:00,1780563300,30039.4267,30124.3758,30003.0639,30124.3758
2026-06-04 09:00:00,1780563600,30111.5337,30118.5911,30009.4642,30062.4887
2026-06-04 09:05:00,1780563900,30064.0374,30072.3129,29973.7588,30003.6445
2026-06-04 09:10:00,1780564200,30005.2956,30078.0579,29990.8856,29990.8856
2026-06-04 09:15:00,1780564500,29978.9892,30033.1758,29911.9880,29911.9880
2026-06-04 09:20:00,1780564800,29911.0404,29950.5782,29865.5160,29886.4259
2026-06-04 09:25:00,1780565100,29885.1129,29919.7140,29830.5386,29861.6275
2026-06-04 09:30:00,1780565400,29867.7839,29906.6412,29830.0086,29845.9167
2026-06-04 09:35:00,1780565700,29849.2684,29914.5041,29808.4927,29814.2815
2026-06-04 09:40:00,1780566000,29812.5522,29874.8058,29759.0180,29873.9583
2026-06-04 09:45:00,1780566300,29879.5014,29895.6177,29787.2988,29853.9319
2026-06-04 09:50:00,1780566600,29861.9144,29896.2244,29852.6488,29881.2054
2026-06-04 09:55:00,1780566900,29887.2145,29955.0957,29887.2145,29944.4895
2026-06-04 10:00:00,1780567200,29943.5004,30020.7325,29940.5107,29974.2672
2026-06-04 10:05:00,1780567500,29972.2225,30058.1514,29940.4799,30041.2182
2026-06-04 10:10:00,1780567800,30046.6613,30057.1280,29957.3286,30003.6780
2026-06-04 10:15:00,1780568100,30011.8154,30089.4305,29972.1048,30049.0757
2026-06-04 10:20:00,1780568400,30055.5855,30062.5419,29887.3210,29887.3210
2026-06-04 10:25:00,1780568700,29893.0115,29980.9071,29889.6575,29939.4946
2026-06-04 10:30:00,1780569000,29933.1893,29982.5688,29888.3424,29954.3054
2026-06-04 10:35:00,1780569300,29950.6583,30038.5173,29950.6583,30007.8398
2026-06-04 10:40:00,1780569600,30009.9192,30035.3935,29911.5810,30031.1153
2026-06-04 10:45:00,1780569900,30031.9218,30048.0360,29922.7934,29935.3349
2026-06-04 10:50:00,1780570200,29941.7956,29941.7956,29813.2049,29813.2049
2026-06-04 10:55:00,1780570500,29816.5649,29975.3800,29798.4626,29966.7346
2026-06-04 11:00:00,1780570800,29963.5336,30003.3859,29855.1213,29886.0939
2026-06-04 11:05:00,1780571100,29886.0751,29997.5217,29866.6669,29980.2643
2026-06-04 11:10:00,1780571400,29967.2526,30044.5177,29964.7578,30032.6773
2026-06-04 11:15:00,1780571700,30032.4691,30115.0727,30023.6997,30075.5825
2026-06-04 11:20:00,1780572000,30077.2722,30108.3244,30001.9716,30048.4440
2026-06-04 11:25:00,1780572300,30045.9406,30092.8512,29993.3344,30085.1729
2026-06-04 11:30:00,1780572600,30086.9333,30146.6444,30033.8458,30045.5791
2026-06-04 11:35:00,1780572900,30056.1664,30103.2175,30013.9760,30069.8428
